Rank	Mantissa	Log	Amount	Code	Type	Amount	FirstTwo	First	Second		Diffs * 1000	First-Two	
			0.00571			-0.02848	$28.00	$2.00	$8.00		1267	$12	
			0.00573			-0.09093	$90.00	$9.00	$0.00		305	$30	
			0.00573			0.02814	$28.00	$2.00	$8.00		66	$66	
			0.00573			0.00000	$0.00	$0.00	#VALUE!		1647	$16	
			0.00575			0.03875	$38.00	$3.00	$8.00		0	$0	
			0.00575			-0.07096	$70.00	$7.00	$0.00		4930	$49	
			0.00580			0.05175	$51.00	$5.00	$1.00		648	$64	
			0.005802907			-0.02952	$29.00	$2.00	$9.00		845	$84	
			0.00581			-0.04178	$41.00	$4.00	$1.00		0	$0	
			0.00581			0.01587	$15.00	$1.00	$5.00		260	$26	
			0.00581			-0.01292	$12.00	$1.00	$2.00		0	$0	
			0.00581			0.01182	$11.00	$1.00	$1.00		1559	$15	
			0.005829544			-0.02482	$24.00	$2.00	$4.00		2472	$24	
			0.00585			0.01604	$16.00	$1.00	$6.00		1106	$11	
			0.005865315			0.00126	$12.00	$1.00	$2.00		1172	$11	
			0.00588			0.00273	$27.00	$2.00	$7.00		350	$35	
			0.00588			-0.01321	$13.00	$1.00	$3.00		182	$18	
			0.00588			-0.00786	$78.00	$7.00	$8.00		192	$19	
			0.00588			0.03877	$38.00	$3.00	$8.00		874	$87	
			0.00589			0.06062	$60.00	$6.00	$0.00		234	$23	
			0.00590			-0.02799	$27.00	$2.00	$7.00		2180	$21	
			0.00592			0.01000	$10.00	$1.00	$0.00		956	$95	
			0.00593			0.02356	$23.00	$2.00	$3.00		144	$14	
			0.005928165			0.05069	$50.00	$5.00	$0.00		365	$36	
			0.005931813			0.03314	$33.00	$3.00	$3.00		469	$46	
			0.005936508			0.01248	$12.00	$1.00	$2.00		1587	$15	
			0.00595			0.02200	$22.00	$2.00	$2.00		0	$0	
			0.00595			0.01946	$19.00	$1.00	$9.00		0	$0	
			0.00595			0.00524	$52.00	$5.00	$2.00		3564	$35	
			0.00599			0.02420	$24.00	$2.00	$4.00		0	$0	
			0.00599			0.04102	$41.00	$4.00	$1.00		1123	$11	
			0.00599925			-0.01576	$15.00	$1.00	$5.00		75	$75	
			0.00600			-0.06406	$64.00	$6.00	$4.00		2410	$24	
			0.00602			0.06092	$60.00	$6.00	$0.00		0	$0	
			0.00602			-0.05032	$50.00	$5.00	$0.00		0	$0	
			0.00602			-0.00747	$74.00	$7.00	$4.00		0	$0	
			0.00602			-0.01181	$11.00	$1.00	$1.00		0	$0	
			0.00602			0.00433	$43.00	$4.00	$3.00		507	$50	
			0.00603			-0.01966	$19.00	$1.00	$9.00		12	$12	
			0.006029285			-0.02867	$28.00	$2.00	$8.00		693	$69	
			0.00604			0.09832	$98.00	$9.00	$8.00		535	$53	
			0.00604			-0.01187	$11.00	$1.00	$1.00		1421	$14	
			0.00606			0.01852	$18.00	$1.00	$8.00		155	$15	
			0.006057328			-0.07142	$71.00	$7.00	$1.00		328	$32	
			0.00606			-0.07938	$79.00	$7.00	$9.00		2554	$25	
			0.00609			0.02510	$25.00	$2.00	$5.00		1142	$11	
			0.00610			-0.03850	$38.00	$3.00	$8.00		3279	$32	
			0.006130351			-0.04860	$48.00	$4.00	$8.00		462	$46	
			0.00613			0.09318	$93.00	$9.00	$3.00		0	$0	
			0.00613			-0.51869	$51.00	$5.00	$1.00		1160	$11	
			0.00615			-0.05825	$58.00	$5.00	$8.00		727	$72	
			0.00615			-0.08000	$80.00	$8.00	$0.00		146	$14	
			0.00616			0.05872	$58.00	$5.00	$8.00		285	$28	
			0.00616			-0.06605	$66.00	$6.00	$6.00		1117	$11	
			0.006169324			0.00589	$58.00	$5.00	$8.00		352	$35	
			0.00617			-0.01983	$19.00	$1.00	$9.00		326	$32	
			0.006176096			-0.04046	$40.00	$4.00	$0.00		219	$21	
			0.006178288			-0.05989	$59.00	$5.00	$9.00		1366	$13	
			0.00619			0.01937	$19.00	$1.00	$9.00		384	$38	
			0.00620			0.10300	$10.00	$1.00	$0.00		552	$55	
			0.00620			-0.02539	$25.00	$2.00	$5.00		988	$98	
			0.00621			-0.06419	$64.00	$6.00	$4.00		0	$0	
			0.00621			0.00000	$0.00	$0.00	#VALUE!		1786	$17	
			0.00623			-0.05865	$58.00	$5.00	$8.00		72	$72	
			0.00623			0.02957	$29.00	$2.00	$9.00		1413	$14	
			0.006243879			0.04462	$44.00	$4.00	$4.00		612	$61	
			0.00625			-0.07364	$73.00	$7.00	$3.00		0	$0	
			0.00625			-0.01961	$19.00	$1.00	$9.00		740	$74	
			0.00626			0.00000	$0.00	$0.00	#VALUE!		1001	$10	
			0.00627			0.00324	$32.00	$3.00	$2.00		140	$14	
			0.00627			0.04041	$40.00	$4.00	$0.00		0	$0	
			0.00627			0.01295	$12.00	$1.00	$2.00		79	$79	
			0.00627			0.04806	$48.00	$4.00	$8.00		328	$32	
			0.00627			0.08829	$88.00	$8.00	$8.00		11	$11	
			0.00627			-0.00269	$26.00	$2.00	$6.00		1633	$16	
			0.00629			-0.03640	$36.00	$3.00	$6.00		0	$0	
			0.00629			-0.00606	$60.00	$6.00	$0.00		0	$0	
			0.00629			-0.05866	$58.00	$5.00	$8.00		2648	$26	
			0.00632			0.00648	$64.00	$6.00	$4.00		83	$83	
			0.006316621			-0.05597	$55.00	$5.00	$5.00		39	$39	
			0.00631701			0.01626	$16.00	$1.00	$6.00		975	$97	
			0.00633			0.04543	$45.00	$4.00	$5.00		236	$23	
			0.00633			-0.01877	$18.00	$1.00	$8.00		0	$0	
			0.00633			-0.04378	$43.00	$4.00	$3.00		691	$69	
			0.00634			-0.02632	$26.00	$2.00	$6.00		412	$41	
			0.006340149			0.02378	$23.00	$2.00	$3.00		522	$52	
			0.006345369			-0.00686	$68.00	$6.00	$8.00		303	$30	
			0.00635			-0.01648	$16.00	$1.00	$6.00		2103	$21	
			0.00637			0.04378	$43.00	$4.00	$3.00		0	$0	
			0.00637			-0.03211	$32.00	$3.00	$2.00		0	$0	
			0.00637			-0.03531	$35.00	$3.00	$5.00		427	$42	
			0.0063737			-0.02607	$26.00	$2.00	$6.00		871	$87	
			0.006382406			-0.06036	$60.00	$6.00	$0.00		543	$54	
			0.006387833			0.03394	$33.00	$3.00	$3.00		113	$11	
			0.00639			-0.02169	$21.00	$2.00	$1.00		618	$61	
			0.00639514			0.01857	$18.00	$1.00	$8.00		1169	$11	
			0.006406834			-0.15824	$15.00	$1.00	$5.00		342	$34	
			0.00641			0.00000	$0.00	$0.00	#VALUE!		857	$85	
			0.00642			0.05241	$52.00	$5.00	$2.00		610	$61	
			0.006424925			0.00863	$86.00	$8.00	$6.00		512	$51	
			0.00643			0.01251	$12.00	$1.00	$2.00		0	$0	
			0.00643			-0.02471	$24.00	$2.00	$4.00		600	$60	
			0.00644			-0.03733	$37.00	$3.00	$7.00		1557	$15	
			0.00645			-0.02632	$26.00	$2.00	$6.00		140	$14	
			0.00645301			0.01351	$13.00	$1.00	$3.00		822	$82	
			0.00646			-0.01754	$17.00	$1.00	$7.00		795	$79	
			0.00647			0.02714	$27.00	$2.00	$7.00		83	$83	
			0.006470015			-0.02225	$22.00	$2.00	$2.00		164	$16	
			0.00647			0.06686	$66.00	$6.00	$6.00		84	$84	
			0.00647			-0.02067	$20.00	$2.00	$0.00		807	$80	
			0.00648			0.00817	$81.00	$8.00	$1.00		1295	$12	
			0.00649			0.00000	$0.00	$0.00	#VALUE!		0	$0	
			0.00649			0.00473	$47.00	$4.00	$7.00		0	$0	
			0.00649			0.00000	$0.00	$0.00	#VALUE!		352	$35	
			0.00650			0.10013	$10.00	$1.00	$0.00		1057	$10	
			0.00651			0.04215	$42.00	$4.00	$2.00		622	$62	
			0.00651			-0.04045	$40.00	$4.00	$0.00		168	$16	
			0.006515485			0.01161	$11.00	$1.00	$1.00		1387	$13	
			0.006529354			0.03804	$38.00	$3.00	$8.00		429	$42	
			0.00653			-0.03665	$36.00	$3.00	$6.00		889	$88	
			0.00654			0.08696	$86.00	$8.00	$6.00		1332	$13	
			0.00656			-0.04500	$44.00	$4.00	$4.00		307	$30	
			0.006558913			-0.00407	$40.00	$4.00	$0.00		1312	$13	
			0.00657			-0.01811	$18.00	$1.00	$8.00		692	$69	
			0.00658			0.11184	$11.00	$1.00	$1.00		114	$11	
			0.00658			0.04334	$43.00	$4.00	$3.00		674	$67	
			0.006586826			-0.01282	$12.00	$1.00	$2.00		564	$56	
			0.006592462			0.06494	$64.00	$6.00	$4.00		3005	$30	
			0.00662			0.00000	$0.00	$0.00	#VALUE!		0	$0	
			0.00662			-0.02732	$27.00	$2.00	$7.00		2465	$24	
			0.00665			-0.01906	$19.00	$1.00	$9.00		114	$11	
			0.006648305			0.10890	$10.00	$1.00	$0.00		1836	$18	
			0.00667			0.00277	$27.00	$2.00	$7.00		134	$13	
			0.006668002			-0.00598	$59.00	$5.00	$9.00		996	$99	
			0.006677963			-0.02313	$23.00	$2.00	$3.00		554	$55	
			0.006683507			-0.02367	$23.00	$2.00	$3.00		1544	$15	
			0.006698951			-0.02085	$20.00	$2.00	$0.00		1246	$12	
			0.00671			0.04606	$46.00	$4.00	$6.00		0	$0	
			0.00671			-0.01752	$17.00	$1.00	$7.00		0	$0	
			0.00671			0.00000	$0.00	$0.00	#VALUE!		0	$0	
			0.00671			-0.07855	$78.00	$7.00	$8.00		0	$0	
			0.00671			0.02981	$29.00	$2.00	$9.00		1425	$14	
			0.00673			-0.02895	$28.00	$2.00	$8.00		1266	$12	
			0.006738328			0.01987	$19.00	$1.00	$9.00		1539	$15	
			0.00675			0.02872	$28.00	$2.00	$8.00		304	$30	
			0.00676			-0.05284	$52.00	$5.00	$2.00		1608	$16	
			0.00677			-0.03632	$36.00	$3.00	$6.00		1331	$13	
			0.006786149			0.03058	$30.00	$3.00	$0.00		1385	$13	
			0.00680			-0.00318	$31.00	$3.00	$1.00		272	$27	
			0.00680			0.00000	$0.00	$0.00	#VALUE!		0	$0	
			0.00680			0.03668	$36.00	$3.00	$6.00		2229	$22	
			0.00683			-0.00667	$66.00	$6.00	$6.00		1039	$10	
			0.00684			-0.05782	$57.00	$5.00	$7.00		837	$83	
			0.006843768			0.02740	$27.00	$2.00	$7.00		308	$30	
			0.00685			0.02667	$26.00	$2.00	$6.00		247	$24	
			0.00685			0.05818	$58.00	$5.00	$8.00		0	$0	
			0.00685			0.05547	$55.00	$5.00	$5.00		0	$0	
			0.00685			-0.01163	$11.00	$1.00	$1.00		783	$78	
			0.00686			-0.02071	$20.00	$2.00	$0.00		0	$0	
			0.00686			-0.02691	$26.00	$2.00	$6.00		0	$0	
			0.00686			-0.08049	$80.00	$8.00	$0.00		0	$0	
			0.00686			0.05048	$50.00	$5.00	$0.00		256	$25	
			0.006859706			0.04499	$44.00	$4.00	$4.00		1167	$11	
			0.00687			-0.03669	$36.00	$3.00	$6.00		53	$53	
			0.00687			-0.00356	$35.00	$3.00	$5.00		1848	$18	
			0.006890392			0.04791	$47.00	$4.00	$7.00		616	$61	
			0.00690			-0.04232	$42.00	$4.00	$2.00		0	$0	
			0.00690			0.02184	$21.00	$2.00	$1.00		0	$0	
			0.00690			0.07455	$74.00	$7.00	$4.00		626	$62	
			0.006902816			0.06383	$63.00	$6.00	$3.00		628	$62	
			0.00691			-0.05304	$53.00	$5.00	$3.00		1037	$10	
			0.00692			0.05005	$50.00	$5.00	$0.00		3706	$37	
			0.00696			-0.03061	$30.00	$3.00	$0.00		0	$0	
			0.00696			0.01624	$16.00	$1.00	$6.00		1596	$15	
			0.00697			-0.02042	$20.00	$2.00	$0.00		926	$92	
			0.00698			-0.02175	$21.00	$2.00	$1.00		2287	$22	
			0.00700			-0.06253	$62.00	$6.00	$2.00		2227	$22	
			0.007026876			-0.03656	$36.00	$3.00	$6.00		1538	$15	
			0.00704			0.07026	$70.00	$7.00	$0.00		0	$0	
			0.00704			-0.01342	$13.00	$1.00	$3.00		2370	$23	
			0.007065949			-0.00243	$24.00	$2.00	$4.00		888	$88	
			0.00707			0.07303	$73.00	$7.00	$3.00		900	$90	
			0.007083825			-0.01089	$10.00	$1.00	$0.00		837	$83	
			0.00709			0.02844	$28.00	$2.00	$8.00		933	$93	
			0.00710			-0.04371	$43.00	$4.00	$3.00		327	$32	
			0.00710			-0.04851	$48.00	$4.00	$8.00		3806	$38	
			0.00714			0.11716	$11.00	$1.00	$1.00		0	$0	
			0.00714			0.12857	$12.00	$1.00	$2.00		0	$0	
			0.00714			-0.02644	$26.00	$2.00	$6.00		0	$0	
			0.00714			-0.03155	$31.00	$3.00	$1.00		1862	$18	
			0.007161478			-0.00907	$90.00	$9.00	$0.00		270	$27	
			0.00716			0.02871	$28.00	$2.00	$8.00		1215	$12	
			0.007176333			-0.00121	$12.00	$1.00	$2.00		45	$45	
			0.007176781			0.06116	$61.00	$6.00	$1.00		1725	$17	
			0.00719403			-0.02710	$27.00	$2.00	$7.00		21	$21	
			0.00719			0.01726	$17.00	$1.00	$7.00		0	$0	
			0.00719			0.02545	$25.00	$2.00	$5.00		0	$0	
			0.00719			-0.06130	$61.00	$6.00	$1.00		1091	$10	
			0.00721			0.03165	$31.00	$3.00	$1.00		1402	$14	
			0.00722			-0.03068	$30.00	$3.00	$0.00		104	$10	
			0.007220217			-0.01563	$15.00	$1.00	$5.00		168	$16	
			0.007221899			-0.02401	$24.00	$2.00	$4.00		806	$80	
			0.007229959			-0.04087	$40.00	$4.00	$0.00		2150	$21	
			0.00725			-0.00652	$65.00	$6.00	$5.00		2127	$21	
			0.00727			0.01926	$19.00	$1.00	$9.00		1814	$18	
			0.00729			-0.00472	$47.00	$4.00	$7.00		3514	$35	
			0.00733			0.03969	$39.00	$3.00	$9.00		1699	$16	
			0.00734			-0.02282	$22.00	$2.00	$2.00		730	$73	
			0.007350298			-0.00085	$84.00	$8.00	$4.00		264	$26	
			0.00735			0.00127	$12.00	$1.00	$2.00		0	$0	
			0.00735			-0.00255	$25.00	$2.00	$5.00		0	$0	
			0.00735			-0.01149	$11.00	$1.00	$1.00		855	$85	
			0.00736			-0.00129	$12.00	$1.00	$2.00		349	$34	
			0.00736			-0.01897	$18.00	$1.00	$8.00		1300	$13	
			0.00738			-0.05668	$56.00	$5.00	$6.00		101	$10	
			0.00738			-0.07871	$78.00	$7.00	$8.00		0	$0	
			0.00738			0.00859	$85.00	$8.00	$5.00		162	$16	
			0.00738			0.04712	$47.00	$4.00	$7.00		20	$20	
			0.00738			-0.01101	$11.00	$1.00	$1.00		381	$38	
			0.00738			0.01355	$13.00	$1.00	$3.00		1702	$17	
			0.00740			-0.01003	$10.00	$1.00	$0.00		155	$15	
			0.00740			0.04486	$44.00	$4.00	$4.00		422	$42	
			0.00741			-0.01570	$15.00	$1.00	$5.00		0	$0	
			0.00741			-0.06004	$60.00	$6.00	$0.00		0	$0	
			0.00741			0.01347	$13.00	$1.00	$3.00		0	$0	
			0.00741			0.00788	$78.00	$7.00	$8.00		2091	$20	
			0.007428317			-0.02882	$28.00	$2.00	$8.00		317	$31	
			0.00743			0.02817	$28.00	$2.00	$8.00		2368	$23	
			0.00746			-0.00538	$53.00	$5.00	$3.00		926	$92	
			0.007464427			-0.00689	$68.00	$6.00	$8.00		1974	$19	
			0.00748			0.07330	$73.00	$7.00	$3.00		0	$0	
			0.00748			0.03784	$37.00	$3.00	$7.00		519	$51	
			0.00749			-0.01023	$10.00	$1.00	$0.00		15	$15	
			0.00749			0.07772	$77.00	$7.00	$7.00		112	$11	
			0.00749			-0.01000	$10.00	$1.00	$0.00		2614	$26	
			0.00752			-0.01726	$17.00	$1.00	$7.00		202	$20	
			0.00752			0.00857	$85.00	$8.00	$5.00		0	$0	
			0.00752			-0.01232	$12.00	$1.00	$2.00		1394	$13	
			0.007532738			0.02796	$27.00	$2.00	$7.00		1218	$12	
			0.007544922			-0.00251	$25.00	$2.00	$5.00		225	$22	
			0.00755			-0.02727	$27.00	$2.00	$7.00		119	$11	
			0.007548357			-0.05002	$50.00	$5.00	$0.00		832	$83	
			0.00756			0.03041	$30.00	$3.00	$0.00		551	$55	
			0.00756			-0.06872	$68.00	$6.00	$8.00		987	$98	
			0.00757			0.06623	$66.00	$6.00	$6.00		165	$16	
			0.00757			0.08075	$80.00	$8.00	$0.00		205	$20	
			0.00758			0.02011	$20.00	$2.00	$0.00		0	$0	
			0.00758			-0.03581	$35.00	$3.00	$5.00		0	$0	
			0.00758			0.04758	$47.00	$4.00	$7.00		741	$74	
			0.00758			-0.17171	$17.00	$1.00	$7.00		3104	$31	
			0.00761			-0.03992	$39.00	$3.00	$9.00		1937	$19	
			0.00763			0.00100	$10.00	$1.00	$0.00		432	$43	
			0.00764			-0.02202	$22.00	$2.00	$2.00		624	$62	
			0.007644152			-0.02303	$23.00	$2.00	$3.00		1017	$10	
			0.00765			-0.03248	$32.00	$3.00	$2.00		679	$67	
			0.00766			0.00650	$64.00	$6.00	$4.00		716	$71	
			0.007668264			0.01990	$19.00	$1.00	$9.00		928	$92	
			0.00768			-0.00158	$15.00	$1.00	$5.00		295	$29	
			0.00768			-0.00740	$73.00	$7.00	$3.00		702	$70	
			0.00769			0.01437	$14.00	$1.00	$4.00		1847	$18	
			0.00771			0.03987	$39.00	$3.00	$9.00		0	$0	
			0.007705987			-0.01615	$16.00	$1.00	$6.00		4853	$48	
			0.007754514			-0.01897	$18.00	$1.00	$8.00		59	$59	
			0.00776			0.00627	$62.00	$6.00	$2.00		1788	$17	
			0.00777298			-0.01818	$18.00	$1.00	$8.00		2189	$21	
			0.00779			0.00794	$79.00	$7.00	$9.00		747	$74	
			0.00780			-0.00157	$15.00	$1.00	$5.00		70	$70	
			0.00780			0.00368	$36.00	$3.00	$6.00		336	$33	
			0.00781			-0.01886	$18.00	$1.00	$8.00		495	$49	
			0.007811349			-0.01548	$15.00	$1.00	$5.00		254	$25	
			0.00781			0.01139	$11.00	$1.00	$1.00		801	$80	
			0.00782			-0.03110	$31.00	$3.00	$1.00		822	$82	
			0.007830118			0.00277	$27.00	$2.00	$7.00		2226	$22	
			0.007852375			-0.01104	$11.00	$1.00	$1.00		2164	$21	
			0.00787			0.01618	$16.00	$1.00	$6.00		0	$0	
			0.00787			-0.02197	$21.00	$2.00	$1.00		388	$38	
			0.00788			0.04267	$42.00	$4.00	$2.00		1460	$14	
			0.00789			0.01885	$18.00	$1.00	$8.00		1265	$12	
			0.00791			-0.02748	$27.00	$2.00	$7.00		226	$22	
			0.007907394			-0.03098	$30.00	$3.00	$0.00		2387	$23	
			0.00793			0.00000	$0.00	$0.00	#VALUE!		0	$0	
			0.00793			0.04038	$40.00	$4.00	$0.00		255	$25	
			0.00793			-0.01617	$16.00	$1.00	$6.00		100	$10	
			0.00793			0.01644	$16.00	$1.00	$6.00		170	$17	
			0.00794			-0.04474	$44.00	$4.00	$4.00		0	$0	
			0.00794			-0.02483	$24.00	$2.00	$4.00		1894	$18	
			0.00796			0.00521	$52.00	$5.00	$2.00		925	$92	
			0.007964697			-0.02188	$21.00	$2.00	$1.00		3530	$35	
			0.00800			-0.04179	$41.00	$4.00	$1.00		2081	$20	
			0.00802			0.04545	$45.00	$4.00	$5.00		1132	$11	
			0.00803			-0.07873	$78.00	$7.00	$8.00		1230	$12	
			0.00804443			0.00319	$31.00	$3.00	$1.00		62	$62	
			0.00805			0.04577	$45.00	$4.00	$5.00		324	$32	
			0.00805			-0.05532	$55.00	$5.00	$5.00		737	$73	
			0.00806			-0.02510	$25.00	$2.00	$5.00		224	$22	
			0.008057897			0.02376	$23.00	$2.00	$3.00		662	$66	
			0.00806			0.00000	$0.00	$0.00	#VALUE!		0	$0	
			0.00806			0.00193	$19.00	$1.00	$9.00		0	$0	
			0.00806			-0.03153	$31.00	$3.00	$1.00		2059	$20	
			0.00809			-0.00465	$46.00	$4.00	$6.00		700	$70	
			0.008092103			0.06008	$60.00	$6.00	$0.00		787	$78	
			0.008099977			0.01637	$16.00	$1.00	$6.00		201	$20	
			0.00810199			0.00372	$37.00	$3.00	$7.00		831	$83	
			0.00811			-0.01235	$12.00	$1.00	$2.00		1978	$19	
			0.00813			0.05125	$51.00	$5.00	$1.00		714	$71	
			0.00813722			0.05470	$54.00	$5.00	$4.00		1615	$16	
			0.00815			0.01522	$15.00	$1.00	$5.00		477	$47	
			0.00816			-0.00111	$11.00	$1.00	$1.00		130	$13	
			0.008159444			0.00111	$11.00	$1.00	$1.00		126	$12	
			0.008160703			-0.05664	$56.00	$5.00	$6.00		812	$81	
			0.00817			0.05945	$59.00	$5.00	$9.00		322	$32	
			0.00817			0.01667	$16.00	$1.00	$6.00		810	$81	
			0.008180144			0.03934	$39.00	$3.00	$9.00		1231	$12	
			0.00819			-0.04627	$46.00	$4.00	$6.00		426	$42	
			0.00820			0.04465	$44.00	$4.00	$4.00		0	$0	
			0.00820			0.01266	$12.00	$1.00	$2.00		747	$74	
			0.00820			-0.02710	$27.00	$2.00	$7.00		272	$27	
			0.008206914			-0.05570	$55.00	$5.00	$5.00		664	$66	
			0.00821			-0.00170	$17.00	$1.00	$7.00		3065	$30	
			0.00824			-0.00227	$22.00	$2.00	$2.00		700	$70	
			0.00825			0.05866	$58.00	$5.00	$8.00		249	$24	
			0.00825			-0.00108	$10.00	$1.00	$0.00		1077	$10	
			0.00826			0.02693	$26.00	$2.00	$6.00		1642	$16	
			0.00828			0.02622	$26.00	$2.00	$6.00		831	$83	
			0.008289201			0.00102	$10.00	$1.00	$0.00		478	$47	
			0.008293982			-0.04492	$44.00	$4.00	$4.00		332	$33	
			0.0082973			0.00000	$0.00	$0.00	#VALUE!		264	$26	
			0.00830			0.00214	$21.00	$2.00	$1.00		354	$35	
			0.008303484			0.03307	$33.00	$3.00	$3.00		19	$19	
			0.00830			0.01239	$12.00	$1.00	$2.00		2966	$29	
			0.00833			-0.00816	$81.00	$8.00	$1.00		0	$0	
			0.008333333			-0.02468	$24.00	$2.00	$4.00		5099	$50	
			0.00838			0.05430	$54.00	$5.00	$4.00		1904	$19	
			0.00840			-0.02350	$23.00	$2.00	$3.00		3688	$36	
			0.00844			0.00768	$76.00	$7.00	$6.00		3433	$34	
			0.00847			0.00813	$81.00	$8.00	$1.00		938	$93	
			0.00848			0.07712	$77.00	$7.00	$7.00		3690	$36	
			0.008520852			-0.01731	$17.00	$1.00	$7.00		66	$66	
			0.00852			-0.02238	$22.00	$2.00	$2.00		307	$30	
			0.00852			-0.00536	$53.00	$5.00	$3.00		1246	$12	
			0.008537046			0.04310	$43.00	$4.00	$3.00		996	$99	
			0.00855			-0.01174	$11.00	$1.00	$1.00		2197	$21	
			0.00857			0.06413	$64.00	$6.00	$4.00		245	$24	
			0.00857			0.06071	$60.00	$6.00	$0.00		1614	$16	
			0.00859			-0.04125	$41.00	$4.00	$1.00		697	$69	
			0.00859			-0.01054	$10.00	$1.00	$0.00		1270	$12	
			0.008607238			0.00000	$0.00	$0.00	#VALUE!		2490	$24	
			0.00863			-0.03372	$33.00	$3.00	$3.00		2587	$25	
			0.00866			-0.01331	$13.00	$1.00	$3.00		866	$86	
			0.00867			-0.02280	$22.00	$2.00	$2.00		1267	$12	
			0.00868			-0.02905	$29.00	$2.00	$9.00		503	$50	
			0.008684368			0.01128	$11.00	$1.00	$1.00		135	$13	
			0.00869			0.01891	$18.00	$1.00	$8.00		0	$0	
			0.00869			0.02903	$29.00	$2.00	$9.00		19	$19	
			0.00869			-0.04394	$43.00	$4.00	$3.00		288	$28	
			0.00869			0.01597	$15.00	$1.00	$5.00		687	$68	
			0.00870			0.01714	$17.00	$1.00	$7.00		3797	$37	
			0.00873			0.00609	$60.00	$6.00	$0.00		1355	$13	
			0.00875			0.02699	$26.00	$2.00	$6.00		479	$47	
			0.00875			0.01631	$16.00	$1.00	$6.00		624	$62	
			0.00876			-0.02363	$23.00	$2.00	$3.00		731	$73	
			0.00877			0.06393	$63.00	$6.00	$3.00		433	$43	
			0.00877			0.01202	$12.00	$1.00	$2.00		2937	$29	
			0.008799221			0.00466	$46.00	$4.00	$6.00		463	$46	
			0.008803853			-0.03335	$33.00	$3.00	$3.00		915	$91	
			0.00881			-0.01266	$12.00	$1.00	$2.00		56	$56	
			0.00881			-0.04246	$42.00	$4.00	$2.00		0	$0	
			0.00881			-0.01940	$19.00	$1.00	$9.00		616	$61	
			0.00882			-0.00848	$84.00	$8.00	$4.00		1309	$13	
			0.00883			0.00475	$47.00	$4.00	$7.00		2546	$25	
			0.00886			0.02600	$26.00	$2.00	$6.00		1125	$11	
			0.00887			-0.04240	$42.00	$4.00	$2.00		1938	$19	
			0.00889			0.08181	$81.00	$8.00	$1.00		1752	$17	
			0.00891			-0.01379	$13.00	$1.00	$3.00		344	$34	
			0.008909853			-0.01579	$15.00	$1.00	$5.00		1547	$15	
			0.00893			0.05500	$54.00	$5.00	$4.00		939	$93	
			0.00893			0.00825	$82.00	$8.00	$2.00		614	$61	
			0.00894			0.00172	$17.00	$1.00	$7.00		2466	$24	
			0.00897			0.00086	$86.00	$8.00	$6.00		920	$92	
			0.008974715			-0.00859	$85.00	$8.00	$5.00		1937	$19	
			0.00899			0.04421	$44.00	$4.00	$4.00		0	$0	
			0.00899			0.02615	$26.00	$2.00	$6.00		0	$0	
			0.00899			-0.01254	$12.00	$1.00	$2.00		213	$21	
			0.00900			0.03851	$38.00	$3.00	$8.00		3232	$32	
			0.00903			0.00394	$39.00	$3.00	$9.00		1909	$19	
			0.00905			-0.03065	$30.00	$3.00	$0.00		694	$69	
			0.009054563			-0.01500	$14.00	$1.00	$4.00		678	$67	
			0.009061338			-0.01111	$11.00	$1.00	$1.00		553	$55	
			0.00907			0.03953	$39.00	$3.00	$9.00		948	$94	
			0.009076348			-0.01081	$10.00	$1.00	$0.00		539	$53	
			0.00908			0.01214	$12.00	$1.00	$2.00		917	$91	
			0.00909			-0.01639	$16.00	$1.00	$6.00		1566	$15	
			0.00911			-0.02846	$28.00	$2.00	$8.00		177	$17	
			0.00911			-0.05356	$53.00	$5.00	$3.00		2188	$21	
			0.00913			0.02255	$22.00	$2.00	$2.00		386	$38	
			0.00913			-0.07047	$70.00	$7.00	$0.00		2886	$28	
			0.00916			0.05767	$57.00	$5.00	$7.00		693	$69	
			0.00917			0.04705	$47.00	$4.00	$7.00		443	$44	
			0.00917			-0.00588	$58.00	$5.00	$8.00		0	$0	
			0.00917			-0.07224	$72.00	$7.00	$2.00		4451	$44	
			0.00922			-0.01184	$11.00	$1.00	$1.00		3019	$30	
			0.00924902			0.08065	$80.00	$8.00	$0.00		1927	$19	
			0.00927			0.03582	$35.00	$3.00	$5.00		954	$95	
			0.00928			-0.03129	$31.00	$3.00	$1.00		2449	$24	
			0.00930			0.02295	$22.00	$2.00	$2.00		2060	$20	
			0.009322923			0.01288	$12.00	$1.00	$2.00		196	$19	
			0.00932			0.01148	$11.00	$1.00	$1.00		459	$45	
			0.009329469			0.01622	$16.00	$1.00	$6.00		689	$68	
			0.00934			-0.01357	$13.00	$1.00	$3.00		4635	$46	
			0.00938			-0.00930	$93.00	$9.00	$3.00		696	$69	
			0.00939			-0.00245	$24.00	$2.00	$4.00		551	$55	
			0.00940			0.02129	$21.00	$2.00	$1.00		45	$45	
			0.00940			-0.00842	$84.00	$8.00	$4.00		0	$0	
			0.00940			0.00445	$44.00	$4.00	$4.00		0	$0	
			0.00940			0.00282	$28.00	$2.00	$8.00		1529	$15	
			0.009410918			-0.02608	$26.00	$2.00	$6.00		930	$93	
			0.009420219			-0.00742	$74.00	$7.00	$4.00		880	$88	
			0.00943			-0.03072	$30.00	$3.00	$0.00		601	$60	
			0.009435035			0.00471	$47.00	$4.00	$7.00		2063	$20	
			0.00946			0.00043	$42.00	$4.00	$2.00		806	$80	
			0.00946			0.00852	$85.00	$8.00	$5.00		1623	$16	
